year,word,count
2020,statistical,4
2020,strategy,4
2020,tree,4
2020,vehicle,4
2020,4,3
2020,affecting,3
2020,algoritma,3
2020,allocation,3
2020,analisis,3
2020,area,3
2020,asynchronous,3
2020,challenge,3
2020,channel,3
2020,cnn,3
2020,connected,3
2020,cooperative,3
2020,cybersecurity,3
2020,dalam,3
2020,defeat,3
2020,defending,3
2020,early,3
2020,feedback,3
2020,flow,3
2020,forensics,3
2020,h,3
2020,home,3
2020,id,3
2020,improved,3
2020,industry,3
2020,infrastructure,3
2020,keamanan,3
2020,lightweight,3
2020,mean,3
2020,mining,3
2020,mitigate,3
2020,modeling,3
2020,nearest,3
2020,normal,3
2020,observer,3
2020,operation,3
2020,pada,3
2020,path,3
2020,periodic,3
2020,preventing,3
2020,quantized,3
2020,reflection,3
2020,routing,3
2020,rule,3
2020,sampled,3
2020,stabilization,3
2020,switched,3
2020,switching,3
2020,syn,3
2020,technology,3
2020,terhadap,3
2020,threshold,3
2020,tolerant,3
2020,type,3
2020,vanets,3
2020,via,3
2020,‐,3
2020,∞,3
2020,1,2
2020,5g,2
2020,account,2
2020,active,2
2020,ad,2
2020,address,2
2020,advanced,2
2020,assessment,2
2020,attacking,2
2020,average,2
2020,bandwidth,2
2020,bayes,2
2020,bdos,2
2020,belief,2
2020,big,2
2020,bot,2
2020,botnet,2
2020,cache,2
2020,case,2
2020,classifier,2
2020,clustering,2
2020,comprehensive,2
2020,constrained,2
2020,contact,2
2020,container,2
2020,convolutional,2
2020,critical,2
2020,dan,2
2020,dari,2
2020,dataset,2
2020,delay,2
2020,deteksi,2
2020,different,2
2020,discrete,2
2020,distribution,2
2020,domain,2
2020,e,2
2020,economic,2
2020,effect,2
2020,empirical,2
2020,experimental,2
2020,exploiting,2
2020,expression,2
2020,false,2
2020,fast,2
2020,fusion,2
2020,hadoop,2
2020,heterogeneous,2
2020,hoc,2
2020,identification,2
2020,identifier,2
2020,immune,2
2020,implementation,2
2020,inference,2
2020,injection,2
2020,inspired,2
2020,interest,2
2020,jaringan,2
2020,leader,2
2020,link,2
2020,localization,2
2020,log,2
2020,malicious,2
2020,management,2
2020,measure,2
2020,measurement,2
2020,metode,2
2020,microgrid,2
2020,microgrids,2
2020,minimizing,2
2020,modelling,2
2020,module,2
2020,monitoring,2
2020,named,2
2020,naïve,2
2020,neighbor,2
2020,noise,2
2020,perbandingan,2
2020,perception,2
2020,positive,2
2020,prevent,2
2020,process,2
2020,proposed,2
2020,protect,2
2020,public,2
2020,rapid,2
2020,regarding,2
2020,regular,2
2020,reinforcement,2
2020,resilience,2
2020,router,2
2020,scenario,2
2020,securing,2
2020,self,2
2020,set,2
2020,similarity,2
2020,sliding,2
2020,supervised,2
2020,sustainability,2
2020,switch,2
2020,taxonomy,2
2020,theoretic,2
2020,threat,2
2020,tool,2
2020,topology,2
2020,traceback,2
2020,tracing,2
2020,tracking,2
2020,trade,2
2020,transmission,2
2020,triggering,2
2020,unified,2
2020,use,2
2020,vanet,2
2020,various,2
2020,vector,2
2020,visualization,2
2020,…,2
2020,0,1
2020,02,1
2020,2,1
2020,20,1
2020,5gd2d,1
2020,7,1
2020,86,1
2020,8782,1
2020,?,1
2020,@,1
2020,abnormal,1
2020,abroad,1
2020,accurate,1
2020,actuator,1
2020,adaptable,1
2020,additional,1
2020,adm,1
2020,adversarial,1
2020,ak,1
2020,alert,1
2020,algorithmic,1
2020,alleviation,1
2020,amplified,1
2020,analisa,1
2020,analyse,1
2020,analyzing,1
2020,apache,1
2020,apache2,1
2020,aperiodic,1
2020,aqm,1
2020,art,1
2020,aspect,1
2020,assessing,1
2020,assignment,1
2020,assistance,1
2020,assumption,1
2020,asvm,1
2020,attacker,1
2020,auction,1
2020,auditor,1
2020,authentication,1
2020,autocracy,1
2020,autoencoder,1
2020,autoencoders,1
2020,automated,1
2020,automation,1
2020,autonomic,1
2020,availability,1
2020,available,1
2020,averaged,1
2020,aware,1
2020,bacteria,1
2020,balancing,1
2020,bank,1
2020,battery,1
2020,become,1
2020,behavior,1
2020,behaviour,1
2020,bilateral,1
2020,bilstm,1
2020,biologically,1
2020,biosensing,1
2020,bitcoin,1
2020,blindsignedid,1
2020,blocking,1
2020,bloss,1
2020,bluetooth,1
2020,botnets,1
2020,bounded,1
2020,boğaziçi,1
2020,c,1
2020,ca,1
2020,campus,1
2020,cansentry,1
2020,capable,1
2020,categorized,1
2020,category,1
2020,causing,1
2020,cctv,1
2020,cease,1
2020,cell,1
2020,censor,1
2020,center,1
2020,centric,1
2020,chain,1
2020,challenging,1
2020,characterizing,1
2020,chokifa,1
2020,ciotas,1
2020,city,1
2020,classifying,1
2020,cli,1
2020,cloudiot,1
2020,co,1
2020,coarsest,1
2020,codesys,1
2020,coefficient,1
2020,cognitive,1
2020,combat,1
2020,combination,1
2020,combined,1
2020,common,1
2020,compliant,1
2020,component,1
2020,compound,1
2020,concept,1
2020,condition,1
2020,consortium,1
2020,construction,1
2020,contend,1
2020,contract,1
2020,controlled,1
2020,convolution,1
2020,core,1
2020,correlation,1
2020,counteraction,1
2020,country,1
2020,cross,1
2020,cuckoo,1
2020,customer,1
2020,cyberattack,1
2020,cyberbioattack,1
2020,cyberphysical,1
2020,datasets,1
2020,dc,1
2020,ddosify,1
2020,decentralized,1
2020,deception,1
2020,deduction,1
2020,deepdetect,1
2020,defendable,1
2020,deh,1
2020,delegate,1
2020,dengan,1
2020,dense,1
2020,dependence,1
2020,dependency,1
2020,deploy,1
2020,deploying,1
2020,descent,1
2020,detectability,1
2020,detector,1
2020,develop,1
2020,developing,1
2020,di,1
2020,differential,1
2020,discovering,1
2020,discovery,1
2020,discretionary,1
2020,discriminant,1
2020,dissipativity,1
2020,disturbance,1
2020,disturbed,1
2020,dldm,1
2020,dlmn,1
2020,dns,1
2020,docker,1
2020,dosv6,1
2020,dot,1
2020,double,1
2020,dpid,1
2020,dram,1
2020,driven,1
2020,dropppp,1
2020,duplicate,1
2020,edge,1
2020,edo,1
2020,effectiveness,1
2020,election,1
2020,element,1
2020,elephant,1
2020,eliminate,1
2020,emergence,1
2020,employing,1
2020,enabled,1
2020,encryption,1
2020,engine,1
2020,enhanced,1
2020,enhancement,1
2020,ensuring,1
2020,epidemic,1
2020,error,1
2020,esec,1
2020,esp8266,1
2020,estimator,1
2020,etsi,1
2020,evidence,1
2020,evolutionary,1
2020,examining,1
2020,exchange,1
2020,exhaustive,1
2020,experiment,1
2020,expert,1
2020,explainable,1
2020,explicable,1
2020,extension,1
2020,extraction,1
2020,extreme,1
2020,facing,1
2020,factor,1
2020,factorization,1
2020,fading,1
2020,fail2ba,1
2020,feasibility,1
2020,featured,1
2020,feed,1
2020,fifth,1
2020,financial,1
2020,fine,1
2020,finite,1
2020,firmware,1
2020,flare,1
2020,focused,1
2020,follower,1
2020,following,1
2020,forecasting,1
2020,forest,1
2020,forward,1
2020,fse,1
2020,fuzzing,1
2020,g,1
2020,g5,1
2020,gantry,1
2020,gauss,1
2020,gaussian,1
2020,gen,1
2020,generation,1
2020,generator,1
2020,geomark,1
2020,glow,1
2020,gof,1
2020,gradient,1
2020,grained,1
2020,graph,1
2020,greater,1
2020,grid,1
2020,guardian,1
2020,guided,1
2020,handle,1
2020,haproxy,1
2020,hartley,1
2020,harvester,1
2020,header,1
2020,herd,1
2020,hidden,1
2020,hijacking,1
2020,honeypot,1
2020,host,1
2020,hotfuzz,1
2020,hugepages,1
2020,hukum,1
2020,hyperband,1
2020,identifikasi,1
2020,identify,1
2020,identifying,1
2020,ig,1
2020,iis10,1
2020,improving,1
2020,incentive,1
2020,indonesia,1
2020,induction,1
2020,intelligence,1
2020,interconnected,1
2020,intermittent,1
2020,intermittently,1
2020,interval,1
2020,introducing,1
2020,investigating,1
2020,iots,1
2020,ipsec,1
2020,iptable,1
2020,ipv4,1
2020,islanded,1
2020,isolation,1
2020,isp,1
2020,issue,1
2020,jammer,1
2020,json,1
2020,jurnal,1
2020,key,1
2020,klasifikasi,1
2020,knock,1
2020,knowledge,1
2020,lab,1
2020,later,1
2020,leveraging,1
2020,lfc,1
2020,light,1
2020,like,1
2020,linking,1
2020,lisk,1
2020,living,1
2020,local,1
2020,loop,1
2020,lstm,1
2020,lte,1
2020,lucid,1
2020,maf,1
2020,maintenance,1
2020,mapping,1
2020,marking,1
2020,markov,1
2020,match,1
2020,material,1
2020,membership,1
2020,memoization,1
2020,memristive,1
2020,mencegah,1
2020,mendeteksi,1
2020,merging,1
2020,metering,1
2020,methodology,1
2020,micro,1
2020,migration,1
2020,mikrotik,1
2020,military,1
2020,mirror,1
2020,mitigasi,1
2020,mixed,1
2020,mlp,1
2020,mobile,1
2020,modbus,1
2020,mode,1
2020,modern,1
2020,msidn,1
2020,multiagent,1
2020,multichannel,1
2020,multicore,1
2020,multilayer,1
2020,multilevel,1
2020,name,1
2020,ndn,1
2020,near,1
2020,negatif,1
2020,net,1
2020,neuro,1
2020,next,1
2020,nfv,1
2020,nlb,1
2020,noc,1
2020,node,1
2020,non,1
2020,nondemocratic,1
2020,nonlinearities,1
2020,ntp,1
2020,numerous,1
2020,objective,1
2020,occurring,1
2020,offs,1
2020,ogy,1
2020,open,1
2020,openflow,1
2020,openstack,1
2020,operator,1
2020,opportunity,1
2020,opposed,1
2020,optical,1
2020,optimized,1
2020,option,1
2020,organization,1
2020,osi,1
2020,output,1
2020,p4,1
2020,packuarium,1
2020,pad,1
2020,pakistan,1
2020,paradox,1
2020,part,1
2020,partial,1
2020,party,1
2020,patrolling,1
2020,pdacs,1
2020,pearson,1
2020,peer,1
2020,pemanfaatan,1
2020,penerapan,1
2020,pengamanan,1
2020,pengaturan,1
2020,peningkatan,1
2020,perancangan,1
2020,perceptron,1
2020,perspective,1
2020,pertahanan,1
2020,phasor,1
2020,photonic,1
2020,pidana,1
2020,ping,1
2020,pki,1
2020,platoon,1
2020,plc,1
2020,plus,1
2020,pnn,1
2020,police,1
2020,policy,1
2020,polyscale,1
2020,posed,1
2020,position,1
2020,practical,1
2020,predictive,1
2020,preemptive,1
2020,preserving,1
2020,preventive,1
2020,privacy,1
2020,private,1
2020,probabilistic,1
2020,probability,1
2020,probe,1
2020,processor,1
2020,proof,1
2020,protecting,1
2020,pulsing,1
2020,quadratic,1
2020,quantitative,1
2020,quantum,1
2020,quasi,1
2020,r,1
2020,randomly,1
2020,ratio,1
2020,rationale,1
2020,reactive,1
2020,realistic,1
2020,reality,1
2020,redos,1
2020,reduced,1
2020,reducing,1
2020,refuse,1
2020,regex,1
2020,regime,1
2020,regulation,1
2020,rejection,1
2020,remote,1
2020,representativeness,1
2020,resistance,1
2020,resolution,1
2020,response,1
2020,restoration,1
2020,rethink,1
2020,rfc,1
2020,right,1
2020,rising,1
2020,risk,1
2020,rnn,1
2020,rotary,1
2020,route,1
2020,rq,1
2020,run,1
2020,runtime,1
2020,safeguarding,1
2020,sanction,1
2020,satellite,1
2020,saturation,1
2020,sc,1
2020,scef,1
2020,scpa,1
2020,sebagai,1
2020,selective,1
2020,semantic,1
2020,sender,1
2020,series,1
2020,setup,1
2020,sflow,1
2020,shadow,1
2020,shared,1
2020,sharing,1
2020,shedding,1
2020,shield,1
2020,siber,1
2020,siem,1
2020,signal,1
2020,silicon,1
2020,simulating,1
2020,simulation,1
2020,sinet,1
2020,single,1
2020,sinr,1
2020,sip,1
2020,sistem,1
2020,situation,1
2020,situs,1
2020,sketch,1
2020,sky,1
2020,sleep,1
2020,slfn,1
2020,slowite,1
2020,slowtt,1
2020,small,1
2020,sn,1
2020,sniffing,1
2020,snmp,1
2020,snort,1
2020,soc,1
2020,sochain,1
2020,socs,1
2020,sophisticated,1
2020,spark,1
2020,sparse,1
2020,spatio,1
2020,specification,1
2020,spoofing,1
2020,sporadic,1
2020,sql,1
2020,ssdp,1
2020,stabilisation,1
2020,stacked,1
2020,stackelberg,1
2020,stacknet,1
2020,stateful,1
2020,static,1
2020,steady,1
2020,step,1
2020,still,1
2020,stream,1
2020,strike,1
2020,subjected,1
2020,sum,1
2020,super,1
2020,support,1
2020,supported,1
2020,surface,1
2020,suricata,1
2020,svm,1
2020,swarm,1
2020,synchronization,1
2020,synchronous,1
2020,synchrophasor,1
2020,synergetic,1
2020,tactic,1
2020,tactical,1
2020,talk,1
2020,targeted,1
2020,taylor,1
2020,technol,1
2020,teleoperation,1
2020,temporal,1
2020,tensor,1
2020,test,1
2020,testing,1
2020,theory,1
2020,third,1
2020,tier,1
2020,tindak,1
2020,token,1
2020,topography,1
2020,toward,1
2020,traceability,1
2020,trading,1
2020,training,1
2020,transfer,1
2020,transform,1
2020,triangle,1
2020,trigger,1
2020,trust,1
2020,trusted,1
2020,tuned,1
2020,two,1
2020,udp,1
2020,uncertain,1
2020,underwater,1
2020,unit1,1
2020,university,1
2020,unmanned,1
2020,untuk,1
2020,update,1
2020,user,1
2020,utilization,1
2020,utr,1
2020,validate,1
2020,validation,1
2020,vehicular,1
2020,verification,1
2020,view,1
2020,virtual,1
2020,virtualization,1
2020,voltage,1
2020,voting,1
2020,vpn,1
2020,vsg,1
2020,vulnerable,1
2020,warning,1
2020,way,1
2020,weka,1
2020,well,1
2020,wide,1
2020,wifi,1
2020,window,1
2020,wired,1
2020,within,1
2020,workload,1
2020,world,1
2020,worm,1
2020,year,1
2020,z,1
2020,z4tgt,1
2020,zero,1
2020,zonotopic,1
2020,—,1
2020,“,1
2020,”,1
2020,を標的とした,1
2020,コネクション数と継続時間に基づく,1
2020,攻撃における正常トラフィックを用いた攻撃レート削減の検討,1
2020,攻撃に対する防御手法,1
2019,service,266
2019,detection,140
2019,network,125
2019,distributed,119
2019,system,78
2019,using,73
2019,control,48
2019,software,48
2019,defined,47
2019,cloud,46
2019,mitigation,40
2019,learning,34
2019,approach,32
2019,analysis,31
2019,sdn,29
2019,computing,27
2019,internet,27
2019,machine,26
2019,method,25
2019,prevention,23
2019,security,23
2019,environment,22
2019,defense,21
2019,detecting,21
2019,technique,21
2019,thing,21
2019,iot,18
2019,model,18
2019,wireless,18
2019,survey,17
2019,event,16
2019,framework,16
2019,intrusion,16
2019,networked,16
2019,study,16
2019,algorithm,15
2019,resilient,15
2019,data,14
2019,mechanism,14
2019,traffic,14
2019,triggered,13
2019,multi,12
2019,networking,12
2019,neural,12
2019,time,12
2019,cyber,11
2019,low,11
2019,secure,11
2019,sensor,11
2019,serangan,11
2019,smart,11
2019,application,10
2019,controller,10
2019,deep,10
2019,design,10
2019,detect,10
2019,entropy,10
2019,feature,10
2019,new,10
2019,performance,10
2019,rate,10
2019,…,10
2019,evaluation,9
2019,layer,9
2019,menggunakan,9
2019,review,9
2019,vulnerability,9
2019,jamming,8
2019,mitigate,8
2019,mitigating,8
2019,novel,8
2019,packet,8
2019,physical,8
2019,real,8
2019,agent,7
2019,defence,7
2019,efficient,7
2019,game,7
2019,grid,7
2019,http,7
2019,impact,7
2019,manet,7
2019,power,7
2019,prevent,7
2019,protocol,7
2019,scheme,7
2019,server,7
2019,threat,7
2019,consensus,6
2019,deteksi,6
2019,effect,6
2019,effective,6
2019,frequency,6
2019,h,6
2019,mobile,6
2019,pada,6
2019,protection,6
2019,stabilization,6
2019,towards,6
2019,∞,6
2019,&,5
2019,architecture,5
2019,blockchain,5
2019,botnets,5
2019,case,5
2019,correlation,5
2019,cost,5
2019,function,5
2019,honeypot,5
2019,hybrid,5
2019,ipv6,5
2019,linear,5
2019,load,5
2019,local,5
2019,optimal,5
2019,pattern,5
2019,slow,5
2019,solution,5
2019,state,5
2019,subject,5
2019,technology,5
2019,vehicle,5
2019,web,5
2019,address,4
2019,advanced,4
2019,cache,4
2019,channel,4
2019,classification,4
2019,classifier,4
2019,combining,4
2019,comparative,4
2019,convolutional,4
2019,cooperative,4
2019,countermeasure,4
2019,dan,4
2019,defending,4
2019,domain,4
2019,dynamic,4
2019,effectiveness,4
2019,ensemble,4
2019,evaluating,4
2019,generation,4
2019,heterogeneous,4
2019,id,4
2019,identification,4
2019,intelligent,4
2019,ip,4
2019,k,4
2019,link,4
2019,microgrids,4
2019,mining,4
2019,multiple,4
2019,nonlinear,4
2019,observer,4
2019,output,4
2019,periodic,4
2019,preventing,4
2019,resource,4
2019,rule,4
2019,sistem,4
2019,sustainability,4
2019,svm,4
2019,terhadap,4
2019,theoretic,4
2019,tool,4
2019,via,4
2019,virtual,4
2019,5g,3
2019,active,3
2019,adversarial,3
2019,algoritma,3
2019,analisis,3
2019,analyzing,3
2019,area,3
2019,assessment,3
2019,attacked,3
2019,authentication,3
2019,auto,3
2019,aware,3
2019,botnet,3
2019,burst,3
2019,collaborative,3
2019,communication,3
2019,comprehensive,3
2019,current,3
2019,dalam,3
2019,decision,3
2019,development,3
2019,distribution,3
2019,dns,3
2019,early,3
2019,economic,3
2019,edo,3
2019,emerging,3
2019,estimation,3
2019,experimental,3
2019,filter,3
2019,filtering,3
2019,flood,3
2019,flow,3
2019,graph,3
2019,implementasi,3
2019,implementation,3
2019,implementing,3
2019,improved,3
2019,information,3
2019,intelligence,3
2019,leader,3
2019,lstm,3
2019,lte,3
2019,management,3
2019,measurement,3
2019,metode,3
2019,mode,3
2019,modeling,3
2019,mqtt,3
2019,named,3
2019,neighbor,3
2019,optimization,3
2019,path,3
2019,placement,3
2019,policy,3
2019,presence,3
2019,proposed,3
2019,recent,3
2019,reducing,3
2019,regulation,3
2019,research,3
2019,robust,3
2019,router,3
2019,sdns,3
2019,self,3
2019,simulation,3
2019,sip,3
2019,sliding,3
2019,space,3
2019,spoofing,3
2019,tcp,3
2019,variant,3
2019,various,3
2019,varying,3
2019,account,2
2019,action,2
2019,ad,2
2019,ambient,2
2019,analisa,2
2019,apache,2
2019,artificial,2
2019,assignment,2
2019,autoencoder,2
2019,autonomic,2
2019,battery,2
2019,behaviour,2
2019,belief,2
2019,benchmarking,2
2019,blacknurse,2
2019,call,2
2019,challenge,2
2019,characterizing,2
2019,chip,2
2019,class,2
2019,cnn,2
2019,compromised,2
2019,computer,2
2019,congestion,2
2019,container,2
2019,counter,2
2019,dad,2
2019,dataset,2
2019,dc,2
2019,delay,2
2019,dengan,2
2019,device,2
2019,di,2
2019,discovery,2
2019,drone,2
2019,echo,2
2019,economical,2
2019,enabled,2
2019,encoders,2
2019,enhanced,2
2019,evidence,2
2019,examining,2
2019,exchange,2
2019,explosion,2
2019,extraction,2
2019,feedback,2
2019,finelame,2
2019,finite,2
2019,firewall,2
2019,flash,2
2019,follower,2
2019,forensik,2
2019,forwarding,2
2019,fuzzy,2
2019,genetic,2
2019,guaranteed,2
2019,hadoop,2
2019,high,2
2019,hoc,2
2019,home,2
2019,honeynet,2
2019,human,2
2019,identifier,2
2019,identifying,2
2019,integrated,2
2019,intell,2
2019,intensity,2
2019,interest,2
2019,investigation,2
2019,isolation,2
2019,j,2
2019,jaringan,2
2019,key,2
2019,knn,2
2019,koad,2
2019,limited,2
2019,literature,2
2019,live,2
2019,log,2
2019,logic,2
2019,markovian,2
2019,match,2
2019,mean,2
2019,mitigasi,2
2019,modern,2
2019,multiagent,2
2019,n,2
2019,nearest,2
2019,node,2
2019,number,2
2019,openflow,2
2019,openstack,2
2019,operator,2
2019,optical,2
2019,overview,2
2019,parameter,2
2019,penetration,2
2019,perbandingan,2
2019,persistent,2
2019,perspective,2
2019,platform,2
2019,point,2
2019,practical,2
2019,predicting,2
2019,prediction,2
2019,process,2
2019,provider,2
2019,radial,2
2019,random,2
2019,recognition,2
2019,regression,2
2019,reliable,2
2019,risk,2
2019,routing,2
2019,rreq,2
2019,sampled,2
2019,scale,2
2019,scheduling,2
2019,secondary,2
2019,securing,2
2019,set,2
2019,shannon,2
2019,signaling,2
2019,slice,2
2019,sniffing,2
2019,snort,2
2019,source,2
2019,stateful,2
2019,statistical,2
2019,strategy,2
2019,successful,2
2019,supervised,2
2019,support,2
2019,switch,2
2019,switched,2
2019,switching,2
2019,systematic,2
2019,taxonomy,2
2019,tenant,2
2019,term,2
2019,testbed,2
2019,testing,2
2019,theory,2
2019,threshold,2
2019,toward,2
2019,transfer,2
2019,transmission,2
2019,tree,2
2019,trend,2
2019,tuple,2
2019,uncertain,2
2019,understanding,2
2019,untuk,2
2019,used,2
2019,user,2
2019,vanets,2
2019,vector,2
2019,vehicular,2
2019,voice,2
2019,w,2
2019,wsn,2
2019,xdoser,2
2019,',1
2019,2,1
2019,2019,1
2019,3,1
2019,3dos,1
2019,4,1
2019,;,1
2019,?,1
2019,abadi,1
2019,access,1
2019,accflow,1
2019,accurate,1
2019,actuator,1
2019,adaptive,1
2019,admm,1
2019,adversary,1
2019,aerial,1
2019,affecting,1
2019,aim,1
2019,alert,1
2019,alignment,1
2019,alleviate,1
2019,alleviating,1
2019,amazon,1
2019,analyse,1
2019,analysing,1
2019,anatomy,1
2019,anomaly,1
2019,aomdv,1
2019,applying,1
2019,ar,1
2019,arrival,1
2019,arsitektur,1
2019,art,1
2019,aspect,1
2019,assessing,1
2019,assistant,1
2019,asvm,1
2019,asymmetric,1
2019,ataku,1
2019,attacker,1
2019,audidos,1
2019,audio,1
2019,autonomous,1
2019,autoscaling,1
2019,availability,1
2019,average,1
2019,awareness,1
2019,ba,1
2019,back,1
2019,bad,1
2019,balázs,1
2019,bandwidth,1
2019,base,1
2019,basis,1
2019,battle,1
2019,bayes,1
2019,bayesian,1
2019,beacon,1
2019,bean,1
2019,bee,1
2019,behavior,1
2019,behind,1
2019,berbasis,1
2019,best,1
2019,bgp,1
2019,bhp,1
2019,big,1
2019,binary,1
2019,bio,1
2019,bitcoin,1
2019,block,1
2019,booter,1
2019,booters,1
2019,booting,1
2019,bounded,1
2019,bp,1
2019,break,1
2019,broker,1
2019,bus,1
2019,c,1
2019,canonical,1
2019,capacity,1
2019,cath,1
2019,cell,1
2019,cellular,1
2019,centre,1
2019,chain,1
2019,characteristic,1
2019,chart,1
2019,china,1
2019,choke,1
2019,choosing,1
2019,city,1
2019,clock,1
2019,cloudplus,1
2019,cluster,1
2019,clustering,1
2019,cm,1
2019,cog,1
2019,cognitive,1
2019,collecting,1
2019,colony,1
2019,combination,1
2019,combined,1
2019,commercial,1
2019,community,1
2019,compared,1
2019,comparison,1
2019,complementary,1
2019,complexity,1
2019,component,1
2019,computational,1
2019,conditional,1
2019,connected,1
2019,constrained,1
2019,context,1
2019,contextual,1
2019,controlled,1
2019,controlling,1
2019,conversation,1
2019,coordinated,1
2019,core,1
2019,count,1
2019,couple,1
2019,coupled,1
2019,cps,1
2019,critical,1
2019,crypto,1
2019,cryptography,1
2019,cuda,1
2019,cumulative,1
2019,currency,1
2019,currently,1
2019,customer,1
2019,daisy,1
2019,danger,1
2019,datacenter,1
2019,dataplane,1
2019,ddam,1
2019,ddosdb,1
2019,de,1
2019,decentralized,1
2019,deception,1
2019,defeat,1
2019,defeating,1
2019,defend,1
2019,defensive,1
2019,degree,1
2019,dempster,1
2019,dendritic,1
2019,dependent,1
2019,deployed,1
2019,deployment,1
2019,detailed,1
2019,detectability,1
2019,detector,1
2019,determine,1
2019,determining,1
2019,deterministic,1
2019,developing,1
2019,deviation,1
2019,different,1
2019,digital,1
2019,diminution,1
2019,dimitrios,1
2019,disrupted,1
2019,distance,1
2019,distinguish,1
2019,disturbance,1
2019,docker,1
2019,dodge,1
2019,dof,1
2019,domination,1
2019,dot,1
2019,drain,1
2019,driverless,1
2019,duplicate,1
2019,dutch,1
2019,dynamical,1
2019,dynashield,1
2019,dávid,1
2019,eavesdropping,1
2019,edge,1
2019,educational,1
2019,empirical,1
2019,enabler,1
2019,energy,1
2019,enhancement,1
2019,erm,1
2019,eshield,1
2019,evolution,1
2019,experimentation,1
2019,exploit,1
2019,exploiting,1
2019,extreme,1
2019,extrospection,1
2019,fallen,1
2019,fault,1
2019,fi,1
2019,fictitious,1
2019,financial,1
2019,fingerprint,1
2019,fire,1
2019,firewalling,1
2019,fknn,1
2019,flight,1
2019,flower,1
2019,fly,1
2019,fog,1
2019,following,1
2019,footprint,1
2019,forensic,1
2019,forest,1
2019,general,1
2019,generated,1
2019,geographic,1
2019,geometrically,1
2019,ghz,1
2019,google,1
2019,ground,1
2019,guard,1
2019,gábor,1
2019,ha,1
2019,haja,1
2019,handling,1
2019,hashing,1
2019,hcf,1
2019,header,1
2019,hello,1
2019,hide,1
2019,hiding,1
2019,hierarchical,1
2019,highly,1
2019,hilbert,1
2019,hop,1
2019,host,1
2019,hotelling,1
2019,huang,1
2019,humaniz,1
2019,hybird,1
2019,hybridizing,1
2019,hypertext,1
2019,icmp,1
2019,identifikasi,1
2019,identity,1
2019,ikev2,1
2019,ilnp,1
2019,implement,1
2019,impulsive,1
2019,incarnation,1
2019,incentive,1
2019,incident,1
2019,incomplete,1
2019,industrial,1
2019,influence,1
2019,infrastructure,1
2019,inline,1
2019,inspection,1
2019,inspired,1
2019,installation,1
2019,instant,1
2019,instigated,1
2019,integrating,1
2019,integration,1
2019,interaction,1
2019,interdomain,1
2019,interpret,1
2019,intervention,1
2019,introducing,1
2019,intruder,1
2019,investigasi,1
2019,irm,1
2019,isolated,1
2019,isp,1
2019,isps,1
2019,jaya,1
2019,jump,1
2019,jumping,1
2019,justice,1
2019,kdd,1
2019,keamanan,1
2019,konsensus,1
2019,korösi,1
2019,l2,1
2019,lamstar,1
2019,land,1
2019,language,1
2019,large,1
2019,lattice,1
